episode_id,arm,iteration_including_baseline,shared_baseline_attribution,rollout_executed,status,success,first_success_attempt,censored_after_attempt,actions_executed,velocity_evaluations,rollout_wall_seconds,proposal_seconds,provider_calls,cumulative_provider_calls,source_summary_sha256,input_tokens_sum,input_tokens_missing_calls,output_tokens_sum,output_tokens_missing_calls,reasoning_tokens_sum,reasoning_tokens_missing_calls,total_tokens_sum,total_tokens_missing_calls
libero_goal_ood:seed19:task8:state0,noise_only,1,True,True,success,True,1,,260,520,35.89105545496568,0,0,0,ab0bbc8b240b98d3659847b41d446f27022161bb5581f8f0e1a9b93354a52b56,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task8:state0,language_only,1,True,True,success,True,1,,260,520,35.89105545496568,0,0,0,ab0bbc8b240b98d3659847b41d446f27022161bb5581f8f0e1a9b93354a52b56,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task8:state0,vision_only,1,True,True,success,True,1,,260,520,35.89105545496568,0,0,0,ab0bbc8b240b98d3659847b41d446f27022161bb5581f8f0e1a9b93354a52b56,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task8:state0,noise_language,1,True,True,success,True,1,,260,520,35.89105545496568,0,0,0,ab0bbc8b240b98d3659847b41d446f27022161bb5581f8f0e1a9b93354a52b56,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task8:state0,noise_vision,1,True,True,success,True,1,,260,520,35.89105545496568,0,0,0,ab0bbc8b240b98d3659847b41d446f27022161bb5581f8f0e1a9b93354a52b56,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task8:state0,language_vision,1,True,True,success,True,1,,260,520,35.89105545496568,0,0,0,ab0bbc8b240b98d3659847b41d446f27022161bb5581f8f0e1a9b93354a52b56,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task8:state0,joint,1,True,True,success,True,1,,260,520,35.89105545496568,0,0,0,ab0bbc8b240b98d3659847b41d446f27022161bb5581f8f0e1a9b93354a52b56,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task9:state0,random_noise,1,True,True,success,True,1,,113,230,24.211469517089427,0,0,0,839fcef5fc04a74d5a9aca614fd2da94ba638c5cb6bca6eaeb155705c65e4e35,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task9:state0,noise_only,1,True,True,success,True,1,,113,230,24.211469517089427,0,0,0,839fcef5fc04a74d5a9aca614fd2da94ba638c5cb6bca6eaeb155705c65e4e35,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task9:state0,language_only,1,True,True,success,True,1,,113,230,24.211469517089427,0,0,0,839fcef5fc04a74d5a9aca614fd2da94ba638c5cb6bca6eaeb155705c65e4e35,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task9:state0,vision_only,1,True,True,success,True,1,,113,230,24.211469517089427,0,0,0,839fcef5fc04a74d5a9aca614fd2da94ba638c5cb6bca6eaeb155705c65e4e35,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task9:state0,noise_language,1,True,True,success,True,1,,113,230,24.211469517089427,0,0,0,839fcef5fc04a74d5a9aca614fd2da94ba638c5cb6bca6eaeb155705c65e4e35,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task9:state0,noise_vision,1,True,True,success,True,1,,113,230,24.211469517089427,0,0,0,839fcef5fc04a74d5a9aca614fd2da94ba638c5cb6bca6eaeb155705c65e4e35,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task9:state0,language_vision,1,True,True,success,True,1,,113,230,24.211469517089427,0,0,0,839fcef5fc04a74d5a9aca614fd2da94ba638c5cb6bca6eaeb155705c65e4e35,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task9:state0,joint,1,True,True,success,True,1,,113,230,24.211469517089427,0,0,0,839fcef5fc04a74d5a9aca614fd2da94ba638c5cb6bca6eaeb155705c65e4e35,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task0:state0,random_noise,1,True,True,success,True,1,,136,280,34.66342175199679,0,0,0,1f41f891a648074e4921e636f8e6749dfc65ffacd65025034162ac047fd3b55a,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task0:state0,noise_only,1,True,True,success,True,1,,136,280,34.66342175199679,0,0,0,1f41f891a648074e4921e636f8e6749dfc65ffacd65025034162ac047fd3b55a,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task0:state0,language_only,1,True,True,success,True,1,,136,280,34.66342175199679,0,0,0,1f41f891a648074e4921e636f8e6749dfc65ffacd65025034162ac047fd3b55a,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task0:state0,vision_only,1,True,True,success,True,1,,136,280,34.66342175199679,0,0,0,1f41f891a648074e4921e636f8e6749dfc65ffacd65025034162ac047fd3b55a,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task0:state0,noise_language,1,True,True,success,True,1,,136,280,34.66342175199679,0,0,0,1f41f891a648074e4921e636f8e6749dfc65ffacd65025034162ac047fd3b55a,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task0:state0,noise_vision,1,True,True,success,True,1,,136,280,34.66342175199679,0,0,0,1f41f891a648074e4921e636f8e6749dfc65ffacd65025034162ac047fd3b55a,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task0:state0,language_vision,1,True,True,success,True,1,,136,280,34.66342175199679,0,0,0,1f41f891a648074e4921e636f8e6749dfc65ffacd65025034162ac047fd3b55a,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task0:state0,joint,1,True,True,success,True,1,,136,280,34.66342175199679,0,0,0,1f41f891a648074e4921e636f8e6749dfc65ffacd65025034162ac047fd3b55a,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task1:state0,random_noise,1,True,True,success,True,1,,93,190,30.602303378000215,0,0,0,c85f2872fc100265d560b74d471f4076372995ed45cfb2cfa42057dfc6ab273c,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task1:state0,noise_only,1,True,True,success,True,1,,93,190,30.602303378000215,0,0,0,c85f2872fc100265d560b74d471f4076372995ed45cfb2cfa42057dfc6ab273c,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task1:state0,language_only,1,True,True,success,True,1,,93,190,30.602303378000215,0,0,0,c85f2872fc100265d560b74d471f4076372995ed45cfb2cfa42057dfc6ab273c,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task1:state0,vision_only,1,True,True,success,True,1,,93,190,30.602303378000215,0,0,0,c85f2872fc100265d560b74d471f4076372995ed45cfb2cfa42057dfc6ab273c,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task1:state0,noise_language,1,True,True,success,True,1,,93,190,30.602303378000215,0,0,0,c85f2872fc100265d560b74d471f4076372995ed45cfb2cfa42057dfc6ab273c,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task1:state0,noise_vision,1,True,True,success,True,1,,93,190,30.602303378000215,0,0,0,c85f2872fc100265d560b74d471f4076372995ed45cfb2cfa42057dfc6ab273c,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task1:state0,language_vision,1,True,True,success,True,1,,93,190,30.602303378000215,0,0,0,c85f2872fc100265d560b74d471f4076372995ed45cfb2cfa42057dfc6ab273c,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task1:state0,joint,1,True,True,success,True,1,,93,190,30.602303378000215,0,0,0,c85f2872fc100265d560b74d471f4076372995ed45cfb2cfa42057dfc6ab273c,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task2:state0,random_noise,1,True,True,budget_exhausted,False,,5,300,600,42.08208847604692,0,0,0,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task2:state0,random_noise,2,False,True,budget_exhausted,False,,5,300,600,24.20003189984709,0.0003135011065751314,0,0,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task2:state0,random_noise,3,False,True,budget_exhausted,False,,5,300,600,24.147440838860348,0.00038253492675721645,0,0,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task2:state0,random_noise,4,False,True,budget_exhausted,False,,5,300,600,24.074967086082324,0.0003818240948021412,0,0,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task2:state0,random_noise,5,False,True,budget_exhausted,False,,5,300,600,24.387889459962025,0.0003827451728284359,0,0,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task2:state0,noise_only,1,True,True,budget_exhausted,False,,5,300,600,42.08208847604692,0,0,0,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task2:state0,noise_only,2,False,True,budget_exhausted,False,,5,300,600,24.290022135013714,9.022395645966753,1,1,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,3482,0,275,0,0,0,3757,0
libero_spatial_ood:seed19:task2:state0,noise_only,3,False,True,budget_exhausted,False,,5,300,600,24.321103278081864,8.236451489152387,1,2,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,3840,0,295,0,0,0,4135,0
libero_spatial_ood:seed19:task2:state0,noise_only,4,False,True,budget_exhausted,False,,5,300,600,24.288818726083264,13.17447748198174,1,3,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,4209,0,352,0,0,0,4561,0
libero_spatial_ood:seed19:task2:state0,noise_only,5,False,True,budget_exhausted,False,,5,300,600,24.21609818888828,7.319018146954477,1,4,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,4588,0,295,0,0,0,4883,0
libero_spatial_ood:seed19:task2:state0,language_only,1,True,True,budget_exhausted,False,,5,300,600,42.08208847604692,0,0,0,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task2:state0,language_only,2,False,True,budget_exhausted,False,,5,300,600,25.664688158081844,7.220591016113758,1,1,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,3407,0,214,0,0,0,3621,0
libero_spatial_ood:seed19:task2:state0,language_only,3,False,True,budget_exhausted,False,,5,300,600,25.526781396009028,7.068770277081057,1,2,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,3704,0,237,0,0,0,3941,0
libero_spatial_ood:seed19:task2:state0,language_only,4,False,True,budget_exhausted,False,,5,300,600,25.366844641044736,16.458489170996472,1,3,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,3993,0,344,0,116,0,4337,0
libero_spatial_ood:seed19:task2:state0,language_only,5,False,True,budget_exhausted,False,,5,300,600,25.860918452963233,10.03255663602613,1,4,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,4305,0,394,0,142,0,4699,0
libero_spatial_ood:seed19:task2:state0,vision_only,1,True,True,budget_exhausted,False,,5,300,600,42.08208847604692,0,0,0,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task2:state0,vision_only,2,False,True,budget_exhausted,False,,5,300,600,24.24249081593007,22.27202223497443,1,1,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,3339,0,319,0,69,0,3658,0
libero_spatial_ood:seed19:task2:state0,vision_only,3,False,True,budget_exhausted,False,,5,300,600,24.557666420936584,10.599863423965871,1,2,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,3692,0,328,0,74,0,4020,0
libero_spatial_ood:seed19:task2:state0,vision_only,4,False,True,budget_exhausted,False,,5,300,600,24.236523510189727,12.042905370006338,1,3,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,4003,0,353,0,109,0,4356,0
libero_spatial_ood:seed19:task2:state0,vision_only,5,False,True,budget_exhausted,False,,5,300,600,24.51294713979587,9.476320108165964,1,4,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,4315,0,347,0,94,0,4662,0
libero_spatial_ood:seed19:task2:state0,noise_language,1,True,True,budget_exhausted,False,,5,300,600,42.08208847604692,0,0,0,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task2:state0,noise_language,2,False,True,budget_exhausted,False,,5,300,600,25.505802993895486,7.048211415996775,1,1,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,3558,0,292,0,0,0,3850,0
libero_spatial_ood:seed19:task2:state0,noise_language,3,False,True,budget_exhausted,False,,5,300,600,25.59696151292883,12.076702310936525,1,2,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,3928,0,450,0,140,0,4378,0
libero_spatial_ood:seed19:task2:state0,noise_language,4,False,True,budget_exhausted,False,,5,300,600,25.847810897044837,8.749625318916515,1,3,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,4320,0,394,0,0,0,4714,0
libero_spatial_ood:seed19:task2:state0,noise_language,5,False,True,budget_exhausted,False,,5,300,600,25.242116942070425,9.320300453109667,1,4,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,4743,0,446,0,43,0,5189,0
libero_spatial_ood:seed19:task2:state0,noise_vision,1,True,True,budget_exhausted,False,4,,300,600,42.08208847604692,0,0,0,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task2:state0,noise_vision,2,False,True,budget_exhausted,False,4,,300,600,24.154833101900294,10.842747739050537,1,1,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,3490,0,419,0,95,0,3909,0
libero_spatial_ood:seed19:task2:state0,noise_vision,3,False,True,budget_exhausted,False,4,,300,600,24.320879386970773,19.09148342604749,1,2,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,3900,0,418,0,80,0,4318,0
libero_spatial_ood:seed19:task2:state0,noise_vision,4,False,True,success,True,4,,93,190,8.79302701796405,8.961739594116807,1,3,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,4343,0,448,0,0,0,4791,0
libero_spatial_ood:seed19:task2:state0,language_vision,1,True,True,budget_exhausted,False,,5,300,600,42.08208847604692,0,0,0,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task2:state0,language_vision,2,False,True,budget_exhausted,False,,5,300,600,25.54178537405096,6.891636696178466,1,1,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,3413,0,276,0,0,0,3689,0
libero_spatial_ood:seed19:task2:state0,language_vision,3,False,True,budget_exhausted,False,,5,300,600,25.387138864956796,9.581350761000067,1,2,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,3780,0,284,0,0,0,4064,0
libero_spatial_ood:seed19:task2:state0,language_vision,4,False,True,budget_exhausted,False,,5,300,600,25.71925427019596,9.490481297019869,1,3,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,4131,0,376,0,72,0,4507,0
libero_spatial_ood:seed19:task2:state0,language_vision,5,False,True,budget_exhausted,False,,5,300,600,25.745936390943825,15.590079894056544,1,4,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,4511,0,411,0,114,0,4922,0
libero_spatial_ood:seed19:task2:state0,joint,1,True,True,budget_exhausted,False,,5,300,600,42.08208847604692,0,0,0,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task2:state0,joint,2,False,True,budget_exhausted,False,,5,300,600,26.0725878670346,9.202188605908304,1,1,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,3566,0,386,0,54,0,3952,0
libero_spatial_ood:seed19:task2:state0,joint,3,False,True,budget_exhausted,False,,5,300,600,25.818527594208717,11.467258778167889,1,2,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,3986,0,515,0,73,0,4501,0
libero_spatial_ood:seed19:task2:state0,joint,4,False,True,budget_exhausted,False,,5,300,600,25.776837999001145,15.300945605151355,1,3,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,4424,0,519,0,142,0,4943,0
libero_spatial_ood:seed19:task2:state0,joint,5,False,True,budget_exhausted,False,,5,300,600,25.655817024875432,11.195132620865479,1,4,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,4899,0,459,0,88,0,5358,0
libero_spatial_ood:seed19:task3:state0,random_noise,1,True,True,success,True,1,,90,180,26.37467433209531,0,0,0,5df89c62417dc31efc125103b2c1295634eca116c5ff34fa6cadb36a5acbed42,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task3:state0,noise_only,1,True,True,success,True,1,,90,180,26.37467433209531,0,0,0,5df89c62417dc31efc125103b2c1295634eca116c5ff34fa6cadb36a5acbed42,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task3:state0,language_only,1,True,True,success,True,1,,90,180,26.37467433209531,0,0,0,5df89c62417dc31efc125103b2c1295634eca116c5ff34fa6cadb36a5acbed42,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task3:state0,vision_only,1,True,True,success,True,1,,90,180,26.37467433209531,0,0,0,5df89c62417dc31efc125103b2c1295634eca116c5ff34fa6cadb36a5acbed42,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task3:state0,noise_language,1,True,True,success,True,1,,90,180,26.37467433209531,0,0,0,5df89c62417dc31efc125103b2c1295634eca116c5ff34fa6cadb36a5acbed42,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task3:state0,noise_vision,1,True,True,success,True,1,,90,180,26.37467433209531,0,0,0,5df89c62417dc31efc125103b2c1295634eca116c5ff34fa6cadb36a5acbed42,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task3:state0,language_vision,1,True,True,success,True,1,,90,180,26.37467433209531,0,0,0,5df89c62417dc31efc125103b2c1295634eca116c5ff34fa6cadb36a5acbed42,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task3:state0,joint,1,True,True,success,True,1,,90,180,26.37467433209531,0,0,0,5df89c62417dc31efc125103b2c1295634eca116c5ff34fa6cadb36a5acbed42,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task4:state0,random_noise,1,True,True,budget_exhausted,False,,5,300,600,42.41783183399821,0,0,0,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task4:state0,random_noise,2,False,True,budget_exhausted,False,,5,300,600,26.452211009003804,0.00037285900179995224,0,0,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task4:state0,random_noise,3,False,True,budget_exhausted,False,,5,300,600,26.135878820998187,0.0006058470025891438,0,0,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task4:state0,random_noise,4,False,True,budget_exhausted,False,,5,300,600,26.049783000999014,0.0004767940044985153,0,0,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task4:state0,random_noise,5,False,True,budget_exhausted,False,,5,300,600,26.04772579100245,0.0006141789999674074,0,0,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task4:state0,noise_only,1,True,True,budget_exhausted,False,,5,300,600,42.41783183399821,0,0,0,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task4:state0,noise_only,2,False,True,budget_exhausted,False,,5,300,600,26.29169208899839,8.410644648996822,1,1,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,3501,0,281,0,0,0,3782,0
libero_spatial_ood:seed19:task4:state0,noise_only,3,False,True,budget_exhausted,False,,5,300,600,25.697985685997992,7.149875133996829,1,2,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,3853,0,291,0,0,0,4144,0
libero_spatial_ood:seed19:task4:state0,noise_only,4,False,True,budget_exhausted,False,,5,300,600,25.9278336760035,8.840238871998736,1,3,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,4225,0,297,0,0,0,4522,0
libero_spatial_ood:seed19:task4:state0,noise_only,5,False,True,budget_exhausted,False,,5,300,600,25.889371942001162,7.919509346997074,1,4,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,4585,0,302,0,0,0,4887,0
libero_spatial_ood:seed19:task4:state0,language_only,1,True,True,budget_exhausted,False,,5,300,600,42.41783183399821,0,0,0,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task4:state0,language_only,2,False,False,proposal_error,False,,5,0,0,0.0,8.029633165002451,1,1,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,3416,0,213,0,0,0,3629,0
libero_spatial_ood:seed19:task4:state0,language_only,3,False,True,budget_exhausted,False,,5,300,600,27.79240162699716,6.652930803997151,1,2,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,3489,0,243,0,0,0,3732,0
libero_spatial_ood:seed19:task4:state0,language_only,4,False,True,budget_exhausted,False,,5,300,600,27.209639530003187,11.68097269700229,1,3,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,3792,0,312,0,71,0,4104,0
libero_spatial_ood:seed19:task4:state0,language_only,5,False,True,budget_exhausted,False,,5,300,600,26.74275768899679,9.798175634001382,1,4,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,4102,0,363,0,103,0,4465,0
libero_spatial_ood:seed19:task4:state0,vision_only,1,True,True,budget_exhausted,False,,5,300,600,42.41783183399821,0,0,0,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task4:state0,vision_only,2,False,True,budget_exhausted,False,,5,300,600,26.14853120799671,10.45028622099926,1,1,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,3354,0,270,0,47,0,3624,0
libero_spatial_ood:seed19:task4:state0,vision_only,3,False,True,budget_exhausted,False,,5,300,600,26.30046746800508,11.490529923001304,1,2,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,3652,0,234,0,0,0,3886,0
libero_spatial_ood:seed19:task4:state0,vision_only,4,False,True,budget_exhausted,False,,5,300,600,25.674361315999704,12.437005877000047,1,3,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,3950,0,352,0,101,0,4302,0
libero_spatial_ood:seed19:task4:state0,vision_only,5,False,True,budget_exhausted,False,,5,300,600,26.022831679001683,9.690920731001825,1,4,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,4260,0,376,0,127,0,4636,0
libero_spatial_ood:seed19:task4:state0,noise_language,1,True,True,budget_exhausted,False,,5,300,600,42.41783183399821,0,0,0,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task4:state0,noise_language,2,False,True,budget_exhausted,False,,5,300,600,27.698338834001333,7.599161029000243,1,1,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,3567,0,327,0,30,0,3894,0
libero_spatial_ood:seed19:task4:state0,noise_language,3,False,True,budget_exhausted,False,,5,300,600,27.309269266996125,9.333530173003965,1,2,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,3933,0,383,0,65,0,4316,0
libero_spatial_ood:seed19:task4:state0,noise_language,4,False,True,budget_exhausted,False,,5,300,600,27.68565677699371,10.12234730799537,1,3,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,4342,0,455,0,83,0,4797,0
libero_spatial_ood:seed19:task4:state0,noise_language,5,False,True,budget_exhausted,False,,5,300,600,27.46767474200169,10.927051818995096,1,4,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,4745,0,428,0,34,0,5173,0
libero_spatial_ood:seed19:task4:state0,noise_vision,1,True,True,budget_exhausted,False,,5,300,600,42.41783183399821,0,0,0,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task4:state0,noise_vision,2,False,True,budget_exhausted,False,,5,300,600,26.593499349000922,19.360771606996423,1,1,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,3499,0,347,0,60,0,3846,0
libero_spatial_ood:seed19:task4:state0,noise_vision,3,False,True,budget_exhausted,False,,5,300,600,26.03285306300677,15.478880481998203,1,2,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,3876,0,431,0,110,0,4307,0
libero_spatial_ood:seed19:task4:state0,noise_vision,4,False,True,budget_exhausted,False,,5,300,600,25.653199231994222,8.79401203100133,1,3,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,4274,0,370,0,42,0,4644,0
libero_spatial_ood:seed19:task4:state0,noise_vision,5,False,True,budget_exhausted,False,,5,300,600,25.81547560299805,9.168683090996637,1,4,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,4691,0,376,0,53,0,5067,0
libero_spatial_ood:seed19:task4:state0,language_vision,1,True,True,budget_exhausted,False,,5,300,600,42.41783183399821,0,0,0,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,0,0,0,0,0,0,0,0
libero_spatial_ood:seed19:task4:state0,language_vision,2,False,True,budget_exhausted,False,,5,300,600,28.18453318899992,8.22130531899893,1,1,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,3424,0,307,0,60,0,3731,0
libero_spatial_ood:seed19:task4:state0,language_vision,3,False,True,budget_exhausted,False,,5,300,600,27.705994907002605,9.516439566999907,1,2,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,3742,0,338,0,75,0,4080,0
libero_spatial_ood:seed19:task4:state0,language_vision,4,False,True,budget_exhausted,False,,5,300,600,26.298182936996454,19.872910175996367,1,3,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,4075,0,328,0,62,0,4403,0
libero_spatial_ood:seed19:task4:state0,language_vision,5,False,True,budget_exhausted,False,,5,300,600,26.98369293900032,10.554911926999921,1,4,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,4421,0,378,0,95,0,4799,0
libero_spatial_ood:seed19:task4:state0,joint,1,True,True,budget_exhausted,False,,5,300,600,42.41783183399821,0,0,0,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,0,0,0,0,0,0,0,0
